src_id	Name	Area	Area type	Station start date	Station end date	Latitude	Longitude	Postcode
18946	LONDONDERRY/EGLINTON 	LONDONDERRY 	COUNTY 	3/1/1990	Current 	55.0434	-7.1583	BT47 3 
16853	LONDONDERRY: MAGEE 	LONDONDERRY 	COUNTY 	1/1/1966	12/31/1969	55.0067	-7.32319	BT48 7 
25704	LONDONDERRY: PREHEN 	LONDONDERRY 	COUNTY 	6/1/2000	9/30/2001	54.9726	-7.34563	BT47 2 
1542	LOUGH BRADAN 	TYRONE 	COUNTY 	1/1/1960	12/31/1987	54.6	-7.59921	BT78 4 
16089	LOUGH BRADAN NO 1 	TYRONE 	COUNTY 	1/1/1960	12/31/1973	54.5883	-7.59623	BT78 4 
16090	LOUGH BRADAN NO 2 	TYRONE 	COUNTY 	1/1/1960	12/31/1973	54.591	-7.59466	BT78 4 
16091	LOUGH BRADAN NO 3 	TYRONE 	COUNTY 	1/1/1960	12/31/1973	54.5892	-7.6086	BT78 4 
1541	LOUGH BRADAN W WKS 	TYRONE 	COUNTY 	1/1/1987	12/31/1998	54.5982	-7.60078	BT78 4 
16097	LOUGH CARN 	TYRONE 	COUNTY 	1/1/1965	12/31/1984	54.6585	-7.10893	BT79 7 
1526	LOUGH COWEY 	DOWN 	COUNTY 	1/1/1954	12/1/2008	54.4141	-5.53801	BT22 1 
1428	LOUGHERMORE FOREST 	LONDONDERRY 	COUNTY 	1/1/1961	12/31/1985	54.9593	-7.08824	BT47 3 
1435	LOUGH FEA 	LONDONDERRY 	COUNTY 	1/1/1965	Current 	54.7211	-6.81376	BT45 7 
16072	LOUGH FINGREAN 	TYRONE 	COUNTY 	1/1/1964	12/31/1965	54.6406	-7.11552	BT79 0 
16073	LOUGH FINGREAN NO 2 	TYRONE 	COUNTY 	1/1/1966	12/31/1986	54.6414	-7.1124	BT79 0 
1531	LOUGHGALL NO 1 	ARMAGH 	COUNTY 	1/1/1957	10/31/1995	54.4075	-6.60301	BT61 8 
17177	LOUGHGALL NO 2 	ARMAGH 	COUNTY 	1/1/1993	3/31/2015	54.4078	-6.59098	BT61 8 
16338	LOUGHGARVE 	ANTRIM 	COUNTY 	1/1/1964	Current 	54.9989	-6.09952	BT44 0 
16172	LOUGH ISLANDREAVY 	DOWN 	COUNTY 	1/1/1973	12/31/1979	54.2357	-6.01516	BT34 5 
16074	LOUGHMACRORY S WKS 	TYRONE 	COUNTY 	1/1/1976	Current 	54.6343	-7.1099	BT79 0 
16189	LOUGH MORE W WKS 	TYRONE 	COUNTY 	1/1/1961	12/31/1965	54.3771	-7.09041	BT68 
16190	LOUGH MORE W WKS NO 2 	TYRONE 	COUNTY 	1/1/1966	12/31/1972	54.3843	-7.08256	BT68 
16351	LOUGH MOURNE RESR 	ANTRIM 	COUNTY 	1887-01-01 	12/30/2011	54.7587	-5.79649	BT38 9 
16352	LOUGH MOURNE W WKS 	ANTRIM 	COUNTY 	1/1/1989	1/31/2010	54.7565	-5.78474	BT38 9 
1563	LOUGH NAVAR FOREST 	FERMANAGH 	COUNTY 	1/1/1961	Current 	54.4391	-7.90006	BT93 6 
62043	LOUGH NEAGH DISCOVERY CENTRE 	ARMAGH 	COUNTY 	9/1/2015	Current 	54.4967	-6.38105	BT66 6 
16480	LOUGH SHANNAGH 	DOWN 	COUNTY 	1/1/1939	Current 	54.1637	-6.0104	BT34 4 
17185	LOWTOWN 	ANTRIM 	COUNTY 	1/1/1965	11/30/1996	54.8305	-6.00943	BT42 3 
1466	LOWTOWN NO 2 	ANTRIM 	COUNTY 	1/1/1965	3/31/1980	54.836	-6.01383	BT42 4 
1540	LURGAN CEMETERY 	ARMAGH 	COUNTY 	1/1/1965	12/31/1985	54.4492	-6.34563	BT66 8 
16292	MACOSQUIN: DUNDERG HOUSE 	LONDONDERRY 	COUNTY 	1/1/1967	12/31/1970	55.0977	-6.69655	BT51 3 
1424	MAGHERA 	LONDONDERRY 	COUNTY 	1/1/1980	12/31/1989	54.8651	-6.70873	BT46 5 
16275	MAGHERAFELT CONVENT 	LONDONDERRY 	COUNTY 	1/1/1970	12/31/1973	54.757	-6.59877	BT45 6 
30508	MAGHERAFELT S WKS 	LONDONDERRY 	COUNTY 	3/1/2002	Current 	54.7598	-6.57142	BT45 6 
1509	MAGHERALLY 	DOWN 	COUNTY 	1/1/1976	Current 	54.3591	-6.19547	BT32 3 
16345	MAGHERAMORNE HOUSE 	ANTRIM 	COUNTY 	1/1/1965	12/31/1967	54.8139	-5.77841	BT40 3 
16273	MAGHERA S WKS 	LONDONDERRY 	COUNTY 	1/1/1978	2/28/2015	54.8384	-6.66942	BT46 5 
16161	MAGILLIGAN 	LONDONDERRY 	COUNTY 	1/1/1964	12/31/1986	55.145	-6.9397	BT49 
56963	MAGILLIGAN NO 2 	LONDONDERRY 	COUNTY 	8/4/2011	Current 	55.1604	-6.94835	BT49 0 
1564	MARBLE ARCH CAVES 	FERMANAGH 	COUNTY 	1/1/1986	Current 	54.2581	-7.81193	BT92 1 
1565	MARBLE ARCH: FISH HATCHERY 	FERMANAGH 	COUNTY 	1/1/1964	7/31/2005	54.2699	-7.80965	BT92 1 
62099	MAYOBRIDGE 	DOWN 	COUNTY 	2/1/2017	Current 	54.172	-6.22458	BT34 2 
16075	MILLTOWN 	TYRONE 	COUNTY 	1/1/1965	12/31/1971	54.6243	-7.10813	BT79 9 
16481	MINERS HOLE 	DOWN 	COUNTY 	1/1/1977	12/31/1982	54.1505	-6.02078	BT34 4 
16519	MOHER 	FERMANAGH 	COUNTY 	1/1/1964	12/31/1979	54.2202	-7.66729	BT92 4 
1440	MONEYDIG 	LONDONDERRY 	COUNTY 	1866-01-01 	12/31/1980	54.9925	-6.60932	BT51 5 
16269	MONEYMORE S WKS 	LONDONDERRY 	COUNTY 	1/1/1978	5/15/2013	54.6866	-6.66182	BT45 7 
16370	MONKSTOWN 	ANTRIM 	COUNTY 	1/1/1964	12/31/1967	54.6843	-5.92043	BT37 9 
16371	MONKSTOWN FACTORY ESTATE 	ANTRIM 	COUNTY 	1/1/1967	Current 	54.6808	-5.9165	BT37 9 
16369	MONKSTOWN: UPPER 	ANTRIM 	COUNTY 	1/1/1963	12/31/1984	54.7148	-5.91422	BT36 5 
16446	MOORE S POINT 	DOWN 	COUNTY 	1/1/1960	12/31/1982	54.382	-5.654	BT30 9 
1493	MOURNE GRANGE 	DOWN 	COUNTY 	1/1/1979	6/1/1984	54.0681	-6.0415	BT34 
16485	MOURNE PARK FOREST 	DOWN 	COUNTY 	1/1/1961	12/31/1973	54.0825	-6.04083	BT35 9 
1447	MOVANAGHER FISH FARM 	ANTRIM 	COUNTY 	1/1/1980	7/31/2013	54.9861	-6.56887	BT51 5 
1433	MOYDAMLAGHT P STA 	LONDONDERRY 	COUNTY 	1/1/1963	12/31/1993	54.8333	-6.84672	BT47 4 
1558	MOYGASHEL 	TYRONE 	COUNTY 	1/1/1989	12/31/1993	54.4855	-6.75313	BT71 7 
1556	MOYGASHEL S WKS 	TYRONE 	COUNTY 	1/1/1993	5/1/2006	54.4837	-6.74702	BT71 6 
1441	MOYOLA W WKS 	LONDONDERRY 	COUNTY 	1/1/1981	1/8/2004	54.7434	-6.51692	BT45 6 
16197	MOY RESR 	TYRONE 	COUNTY 	1/1/1960	12/31/1992	54.4492	-6.71106	BT71 7 
16260	MUCKAMORE FOREST 	ANTRIM 	COUNTY 	1/1/1961	12/31/1984	54.7049	-6.19714	BT41 4 
16094	MUCKER BROUGHDERG 	TYRONE 	COUNTY 	1/1/1986	9/30/2011	54.7172	-6.97107	BT79 8 
62056	MULLAGHBAWN CEDAR VALLEY 	ARMAGH 	COUNTY 	12/1/2015	12/31/2015	54.1015	-6.48281	BT35 9 
16510	MULLAGHFAD FOREST 	TYRONE 	COUNTY 	1/1/1961	3/31/1997	54.3296	-7.23443	BT75 0 
16332	MULLARTS 	ANTRIM 	COUNTY 	1/1/1979	12/31/1983	55.1092	-6.0724	BT44 0 
1502	MURLOUGH 	DOWN 	COUNTY 	1/1/1968	Current 	54.245	-5.83066	BT33 0 
16497	NARROW WATER FOREST 	ARMAGH 	COUNTY 	1/1/1962	12/31/1973	54.1241	-6.29741	BT34 2 
16123	NEW BUILDINGS 	LONDONDERRY 	COUNTY 	1/1/1966	12/31/1971	54.9583	-7.35835	BT47 2 
16475	NEWCASTLE 	DOWN 	COUNTY 	1/1/1956	12/31/1959	54.2111	-5.88909	BT33 0 
16468	NEWCASTLE: MURLOUGH UPPER 	DOWN 	COUNTY 	1/1/1963	12/31/1967	54.2209	-5.88552	BT33 0 
16473	NEWCASTLE: SLIEVENAMADDY AVENUE 	DOWN 	COUNTY 	1/1/1966	Current 	54.21	-5.90184	BT33 0 
16474	NEWCASTLE: SPELGA AVENUE 	DOWN 	COUNTY 	1/1/1958	12/31/1963	54.2104	-5.89833	BT33 0 
1485	NEWRY ABBEY 	DOWN 	COUNTY 	1/1/1961	12/31/1974	54.1821	-6.33333	BT34 1 
16495	NEWRY: BRIDGE STREET 	DOWN 	COUNTY 	1896-01-01 	7/31/2001	54.1697	-6.34149	BT35 8 
1487	NEWRY CARNBANE 	DOWN 	COUNTY 	1/1/1989	7/7/2007	54.206	-6.35032	BT35 6 
1486	NEWRY S WKS 	ARMAGH 	COUNTY 	1/1/1965	1/1/1991	54.1596	-6.32964	BT35 8 
1472	NEWTOWNABBEY 	ANTRIM 	COUNTY 	1/1/1963	1/31/1996	54.6521	-5.92363	BT36 7 
16434	NEWTOWNARDS: BALLYCULLEN RESR 	DOWN 	COUNTY 	1/1/1978	7/31/1994	54.5971	-5.71594	BT23 4 
16435	NEWTOWNARDS: BALLYCULLEN RESR NO 2 	DOWN 	COUNTY 	1/1/1978	5/31/2005	54.5909	-5.72248	BT23 4 
16402	NEWTOWNBREDA 	DOWN 	COUNTY 	1/1/1961	12/31/1971	54.5523	-5.92098	BT8 4 
16400	NEWTOWNBREDA: FORENSIC LABORATORY 	DOWN 	COUNTY 	1/1/1971	12/31/1973	54.5487	-5.9227	BT8 8 
16508	NEWTOWNBUTLER POLICE STATION 	FERMANAGH 	COUNTY 	1/1/1964	12/31/1982	54.183	-7.36122	BT92 8 
16107	NEWTOWNSTEWART S WKS 	TYRONE 	COUNTY 	1/1/1980	12/31/1983	54.7195	-7.37765	BT78 4 
16356	NORTH CARN FOREST 	ANTRIM 	COUNTY 	1/1/1962	12/31/1973	54.7591	-5.87775	BT39 9 
1455	NUTTS CORNER 	ANTRIM 	COUNTY 	1/1/1948	12/31/1964	54.6323	-6.14769	BT29 4 
16214	NUTTS CORNER: N I ELECT SERVICE 	ANTRIM 	COUNTY 	1/1/1977	12/31/1987	54.6323	-6.14459	BT29 4 
1465	OLDPARK FILTERS 	ANTRIM 	COUNTY 	1/1/1908	11/30/2007	54.6273	-5.94846	BT14 6 
16087	OMAGH: DUBLIN ROAD 	TYRONE 	COUNTY 	1/1/1970	12/31/1973	54.5977	-7.2944	BT79 0 
16088	OMAGH S WKS 	TYRONE 	COUNTY 	1/1/1974	8/31/2005	54.6095	-7.31741	BT78 5 
1529	ORLOCK HEAD 	DOWN 	COUNTY 	1/1/1965	Current 	54.6736	-5.58298	BT33 
16421	ORLOCK RESR 	DOWN 	COUNTY 	1/1/1933	10/31/2000	54.669	-5.57856	BT33 
16331	ORRA BEG 	ANTRIM 	COUNTY 	1/1/1965	Current 	55.0834	-6.21067	BT44 0 
16305	ORRA MORE: BALLYBRADDIN 	ANTRIM 	COUNTY 	1/1/1965	Current 	55.0702	-6.23508	BT44 0 
16330	ORRA MORE: SOUTH 	ANTRIM 	COUNTY 	1/1/1965	12/31/1973	55.061	-6.21247	BT44 0 
16329	ORRA MORE: SOUTH NO 2 	ANTRIM 	COUNTY 	1/1/1973	12/31/1977	55.0538	-6.21279	BT44 0 
16166	OTT MOUNTAIN 	DOWN 	COUNTY 	1/1/1955	Current 	54.1791	-6.03761	BT34 4 
16209	PARKANAUR 	TYRONE 	COUNTY 	1/1/1928	12/31/1965	54.4956	-6.85933	BT70 1 
1458	PARKMORE FOREST 	ANTRIM 	COUNTY 	1/1/1956	1/31/2003	55.0192	-6.11894	BT44 0 
16335	PARKMORE FOREST NO 2 	ANTRIM 	COUNTY 	1/1/1962	12/31/1962	55.0248	-6.13588	BT44 0 
25353	PEATLANDS 	ARMAGH 	COUNTY 	3/1/2000	Current 	54.4833	-6.61911	BT71 
16105	PLUMBRIDGE NO 1 	TYRONE 	COUNTY 	1/1/1964	12/31/1984	54.7663	-7.24641	BT79 8 
16106	PLUMBRIDGE NO 2 	TYRONE 	COUNTY 	1/1/1967	12/31/1969	54.7673	-7.25261	BT79 8 
16395	POLEGLASS 	ANTRIM 	COUNTY 	1/1/1982	12/31/1984	54.5648	-6.02704	BT17 0 
1555	POMEROY FOREST 	TYRONE 	COUNTY 	1/1/1962	12/31/1985	54.5949	-6.90917	BT70 2 
18961	POMEROY PRIMARY SCHOOL 	TYRONE 	COUNTY 	9/1/1996	Current 	54.5937	-6.92141	BT70 2 
1538	PORTADOWN S WKS 	ARMAGH 	COUNTY 	1/1/1949	12/31/1976	54.4377	-6.42933	BT63 5 
24094	PORTAFERRY 	DOWN 	COUNTY 	11/1/1998	2/28/2002	54.3842	-5.53994	BT22 1 
16859	PORTAVOGIE 	DOWN 	COUNTY 	1/1/1964	12/31/1969	54.4576	-5.43989	BT24 7 
1448	PORTGLENONE 	ANTRIM 	COUNTY 	1/1/1989	Current 	54.8653	-6.45686	BT44 8 
16281	PORTGLENONE FOREST 	ANTRIM 	COUNTY 	1/1/1961	12/31/1973	54.8622	-6.46116	BT44 8 
16283	PORTGLENONE MONASTERY 	ANTRIM 	COUNTY 	1/1/1964	5/15/2013	54.8702	-6.47546	BT44 8 
16532	PORTORA ROYAL SCHOOL 	FERMANAGH 	COUNTY 	1/1/1902	12/31/1979	54.3513	-7.65547	BT74 7 
16534	PORTORA SLUICE 	FERMANAGH 	COUNTY 	1/1/1960	Current 	54.3568	-7.65916	BT74 5 
17292	PORTRUSH 	ANTRIM 	COUNTY 	1/1/1954	1/22/2004	55.2077	-6.65525	BT56 
1443	PORTRUSH GOLF CLUB 	ANTRIM 	COUNTY 	1/1/1967	12/31/1970	55.1994	-6.63511	BT56 8 
16299	PORTSTEWART GOLF CLUB 	LONDONDERRY 	COUNTY 	1/1/1992	12/31/1992	55.1689	-6.71777	BT55 7 
17315	POYNTZPASS 	ARMAGH 	COUNTY 	1/1/1964	2/28/2014	54.2956	-6.37536	BT35 6 
1571	PUBBLE FOREST 	FERMANAGH 	COUNTY 	1/1/1961	12/31/1984	54.366	-7.48456	BT94 3 
16234	QUOLIE RESR 	ANTRIM 	COUNTY 	1880-01-01 	1/1/2010	54.9502	-6.15937	BT43 7 
16250	RANDALSTOWN 	ANTRIM 	COUNTY 	1/1/1945	12/31/1978	54.7525	-6.31775	BT41 3 
16251	RANDALSTOWN: LAUREL LODGE 	ANTRIM 	COUNTY 	1/1/1978	12/31/1981	54.749	-6.32256	BT41 3 
19263	RATHFRILAND: BALLYKEEL 	DOWN 	COUNTY 	3/1/1998	Current 	54.2219	-6.08812	BT34 5 
16173	RATHFRILAND POLICE STATION 	DOWN 	COUNTY 	1/1/1964	12/31/1972	54.2362	-6.15627	BT34 5 
16493	RATHFRILAND S WKS 	DOWN 	COUNTY 	1/1/1974	7/1/2003	54.2301	-6.17342	BT34 5 
16321	RATHLIN: BALLYCARRY 	ANTRIM 	COUNTY 	1/1/1966	12/31/1968	55.2951	-6.1815	BT54 6 
16320	RATHLIN: SOUTH CLEGGAN 	ANTRIM 	COUNTY 	1/1/1966	12/31/1970	55.2988	-6.25219	BT54 6 
16259	RATHMORE: M 2 	ANTRIM 	COUNTY 	1/1/1969	12/31/1971	54.718	-6.16707	BT41 2 
1519	REAGH ISLAND 	DOWN 	COUNTY 	1/1/1960	12/31/1971	54.5023	-5.64711	BT30 
16204	RICHHILL DOBBIN 	ARMAGH 	COUNTY 	1/1/1994	11/30/2003	54.3895	-6.52817	BT61 9 
16205	RICHHILL: SANDYMOUNT 	ARMAGH 	COUNTY 	1/1/1920	12/31/1962	54.3857	-6.57758	BT61 8 
16870	ROSCOR 	FERMANAGH 	COUNTY 	1/1/1931	12/31/1977	54.4443	-8.04471	BT93 3 
1500	ROSETTA 	DOWN 	COUNTY 	1/1/1963	12/31/1980	54.5711	-5.91847	BT7 3 
16543	ROSSFAD 	FERMANAGH 	COUNTY 	1/1/1939	12/31/1955	54.4151	-7.66726	BT94 2 
16506	ROSSLEA FOREST 	FERMANAGH 	COUNTY 	1/1/1962	12/31/1980	54.2276	-7.17038	BT60 
16490	ROSTREVOR: BAYMONT 	DOWN 	COUNTY 	1/1/1954	12/31/1956	54.1085	-6.21088	BT34 3 
16488	ROSTREVOR FOREST 	DOWN 	COUNTY 	1/1/1961	3/31/1996	54.0965	-6.18847	BT34 3 
16863	ROWALLANE 	DOWN 	COUNTY 	1/1/1963	12/31/1964	54.4464	-5.82766	BT24 7 
16319	RUNKERRY 	ANTRIM 	COUNTY 	1/1/1965	12/31/1967	55.2287	-6.52878	BT57 
16219	RUSHEY HILL 	ANTRIM 	COUNTY 	1/1/1978	12/1/2008	54.5826	-6.08647	BT28 3 
16443	SAINTFIELD: DARRAGH CROSS 	DOWN 	COUNTY 	1/1/1984	12/31/1988	54.4541	-5.76093	BT30 9 
1505	SAINTFIELD: ROWALLANE 	DOWN 	COUNTY 	1/1/1985	12/30/2003	54.4473	-5.82915	BT24 7 
16453	SAINTFIELD S WKS 	DOWN 	COUNTY 	1/1/1978	3/1/2007	54.4627	-5.82376	BT24 7 
16340	SALLAGH SPRING 	ANTRIM 	COUNTY 	1/1/1917	12/31/1977	54.8736	-5.89979	BT40 2 
16341	SALLAGH SPRING NO 2 	ANTRIM 	COUNTY 	1/1/1977	1/31/1996	54.8762	-5.89653	BT40 2 
1922	SATLEY 	DURHAM 	COUNTY 	1/1/1961	Current 	54.7882	-1.81737	BT4 2 
16465	SEAFORDE: BOYD S 	DOWN 	COUNTY 	1/1/1967	12/31/1968	54.3056	-5.84277	BT30 8 
16463	SEAFORDE HOUSE 	DOWN 	COUNTY 	1867-01-01 	12/31/1965	54.3209	-5.84504	BT30 8 
16464	SEAFORDE: OLD POLICE STATION 	DOWN 	COUNTY 	1/1/1963	12/31/1970	54.3055	-5.84123	BT30 8 
16201	SEAGAHAN FILTERS 	ARMAGH 	COUNTY 	1/1/1964	Current 	54.2855	-6.62385	BT60 2 
16200	SEAGAHAN RESR 	ARMAGH 	COUNTY 	1/1/1955	12/31/1964	54.2819	-6.62108	BT60 2 
16085	SESKINORE FOREST 	TYRONE 	COUNTY 	1/1/1961	2/1/2011	54.5222	-7.24367	BT78 1 
1491	SILENT VALLEY 	DOWN 	COUNTY 	1/1/1958	Current 	54.1268	-6.00085	BT34 4 
16484	SILENT VALLEY W WKS 	DOWN 	COUNTY 	1/1/1930	12/31/1958	54.1214	-6.0038	BT34 4 
16535	SILVERHILL S WKS 	FERMANAGH 	COUNTY 	1/1/1983	5/31/2004	54.3594	-7.66617	BT74 5 
16119	SION MILLS 	TYRONE 	COUNTY 	1/1/1907	12/31/1968	54.7855	-7.47302	BT82 8 
16301	SKERRY HILL: NORTH 	ANTRIM 	COUNTY 	1/1/1965	1/31/2012	55.0298	-6.22683	BT44 9 
16240	SKERRYWHIRRY 	ANTRIM 	COUNTY 	1/1/1966	12/31/1967	54.8442	-5.96827	BT40 2 
16233	SLANE 	ANTRIM 	COUNTY 	1/1/1991	9/1/2005	54.9381	-6.05094	BT44 0 
16479	SLIEVE BEARNAGH 	DOWN 	COUNTY 	1/1/1939	Current 	54.182	-5.98423	BT34 4 
16502	SLIEVE GULLION FOREST 	ARMAGH 	COUNTY 	1/1/1961	12/31/1987	54.0876	-6.45329	BT35 9 
16127	SLIEVEKIRK 	LONDONDERRY 	COUNTY 	1/1/1962	Current 	54.9255	-7.28969	BT47 3 
16477	SLIEVE LAMAGAN 	DOWN 	COUNTY 	1/1/1939	Current 	54.1624	-5.97485	BT34 4 
16300	SLIEVENAMADDY 	ANTRIM 	COUNTY 	1/1/1965	12/31/1977	55.0259	-6.20934	BT43 6 
16358	SLIEVETRUE 	ANTRIM 	COUNTY 	1/1/1960	Current 	54.7245	-5.901	BT38 8 
1436	SOMERSET FOREST 	LONDONDERRY 	COUNTY 	1/1/1961	12/31/1976	55.111	-6.68357	BT51 3 
16117	SPAMOUNT S WKS 	TYRONE 	COUNTY 	1/1/1979	1/1/2009	54.7134	-7.54312	BT81 7 
16167	SPELGA DAM 	DOWN 	COUNTY 	1/1/1955	Current 	54.1797	-6.06205	BT34 5 
16140	SPELHOAGH MOUNTAIN 	LONDONDERRY 	COUNTY 	1/1/1918	3/31/2009	54.8327	-6.89912	BT47 4 
56447	SPELHOAGH MOUNTAIN NO 2 	LONDONDERRY 	COUNTY 	5/1/2009	Current 	54.8292	-6.90484	BT47 4 
16291	SPRINGWELL FOREST 	LONDONDERRY 	COUNTY 	1/1/1962	12/31/1983	55.0888	-6.79238	BT51 4 
1568	ST ANGELO 	FERMANAGH 	COUNTY 	1/1/1985	7/16/2013	54.3955	-7.64412	BT94 2 
18964	STEWARTSON ST MARYS 	TYRONE 	COUNTY 	10/1/1996	4/30/2002	54.5773	-6.67918	BT71 5 
16211	STEWARTSTOWN 	TYRONE 	COUNTY 	1/1/1966	12/31/1968	54.5746	-6.67772	BT71 5 
19000	STONEYFORD RESR 	ANTRIM 	COUNTY 	1887-12-16 	12/1/2008	54.5668	-6.11421	BT28 3 
1507	STORMONT CASTLE 	DOWN 	COUNTY 	1/1/1956	Current 	54.6028	-5.82859	BT4 3 
16412	STORMONT: VET RES LAB 	DOWN 	COUNTY 	1/1/1966	12/31/1984	54.6	-5.82413	BT16 0 
1547	STRABANE 	TYRONE 	COUNTY 	1/1/1965	12/31/1983	54.8231	-7.4523	BT82 9 
24770	STRABANE: CARRICKLEE 	TYRONE 	COUNTY 	3/1/1999	Current 	54.8079	-7.4982	BT82 
16121	STRABANE CO SEC SCHOOL 	TYRONE 	COUNTY 	1/1/1966	12/31/1971	54.8366	-7.45679	BT82 9 
1546	STRABANE: GLEN ROAD 	TYRONE 	COUNTY 	1/1/1985	12/31/1994	54.8294	-7.45066	BT82 9 
17347	STRABANE GRAMMAR SCHOOL 	TYRONE 	COUNTY 	7/1/1996	3/31/2000	54.8142	-7.45087	BT82 9 
16459	STRANGFORD 	DOWN 	COUNTY 	1/1/1929	12/31/1946	54.3702	-5.55463	BT22 1 
1535	TANDRAGEE BALLYLISK 	ARMAGH 	COUNTY 	1/1/1969	4/30/2002	54.3685	-6.42582	BT62 2 
19240	TANDRAGEE: MOYROURKAN 	ARMAGH 	COUNTY 	2/1/1998	4/30/2003	54.3186	-6.46154	BT62 2 
16181	TANDRAGEE S WKS 	ARMAGH 	COUNTY 	1/1/1961	8/31/2001	54.3493	-6.40348	BT62 2 
16247	TARDREE FOREST 	ANTRIM 	COUNTY 	1/1/1961	12/31/1984	54.7726	-6.15372	BT42 3 
16185	THE BIRCHES POLICE STATION 	ARMAGH 	COUNTY 	1/1/1964	12/31/1986	54.4823	-6.54645	BT62 1 
57063	THOMASTOWN 	FERMANAGH 	COUNTY 	6/26/2012	Current 	54.3295	-7.59413	BT94 2 
16462	TIEVENADARRAGH 	DOWN 	COUNTY 	1/1/1970	12/31/1990	54.345	-5.83916	BT24 8 
1548	TIEVENNY 	TYRONE 	COUNTY 	1/1/1974	12/31/1983	54.7236	-7.49555	BT81 7 
1503	TIMPANY 	DOWN 	COUNTY 	1/1/1955	12/31/1977	54.3629	-5.88439	BT24 8 
1496	TOLLYMORE PARK 	DOWN 	COUNTY 	1/1/1960	12/31/1971	54.2264	-5.93892	BT33 0 
16472	TOLLYMORE PARK NO 2 	DOWN 	COUNTY 	1/1/1971	12/31/1984	54.2206	-5.91774	BT33 0 
16277	TOOMEBRIDGE 	ANTRIM 	COUNTY 	1/1/1937	11/30/2013	54.7536	-6.46277	BT41 3 
1442	TRAAD POINT 	LONDONDERRY 	COUNTY 	1/1/1969	12/31/1981	54.7236	-6.51454	BT45 6 
16471	TRASSEY 	DOWN 	COUNTY 	1/1/1973	Current 	54.2075	-5.99162	BT33 0 
1494	TRASSEY SLIEVENAMAN 	DOWN 	COUNTY 	1/1/1985	Current 	54.2054	-6.00518	BT33 0 
16538	TRILLICK S WKS 	TYRONE 	COUNTY 	1/1/1978	5/31/1998	54.4487	-7.48969	BT78 3 
16441	TULLYHUBBERT P STA 	DOWN 	COUNTY 	1/1/1963	12/31/1976	54.5243	-5.81116	BT23 6 
16391	TULLYNACROSS S WKS 	DOWN 	COUNTY 	1/1/1963	Current 	54.5209	-6.01828	BT27 5 
16147	TURMEEL HOUSE 	LONDONDERRY 	COUNTY 	1/1/1961	12/31/1969	54.9204	-6.94406	BT47 4 
16195	TYNAN ABBEY 	ARMAGH 	COUNTY 	1/1/1932	12/31/1980	54.3228	-6.83338	BT60 4 
16149	UMRYCAM 	LONDONDERRY 	COUNTY 	1/1/1966	Current 	54.8769	-7.04744	BT47 4 
16284	UPPERLANDS 	LONDONDERRY 	COUNTY 	1/1/1934	8/31/2001	54.8841	-6.63332	BT46 5 
192	USAN 	ANGUS 	COUNTY 	1/1/1964	6/30/1979	56.6807	-2.45053	BT48 8 
16865	VIOLET HILL 	ARMAGH 	COUNTY 	1/1/1964	12/31/1966	54.1885	-6.34073	BT34 1 
16380	WARINGSTOWN 	DOWN 	COUNTY 	1/1/1923	12/31/1955	54.4287	-6.29714	BT66 7 
62048	WARINGSTOWN OAKWOOD 	DOWN 	COUNTY 	11/1/2015	Current 	54.4328	-6.29329	BT66 7 
16397	WARREN HOUSE 	ANTRIM 	COUNTY 	1/1/1925	12/31/1951	54.5484	-6.01237	BT17 9 
16498	WARRENPOINT S WKS 	DOWN 	COUNTY 	1/1/1981	5/1/2006	54.1112	-6.27347	BT34 3 
16210	WASHING BAY P STA 	TYRONE 	COUNTY 	1/1/1960	12/31/1987	54.5414	-6.60616	BT71 5 
16177	WHITECROSS 	ARMAGH 	COUNTY 	1/1/1931	12/31/1985	54.2228	-6.48811	BT60 2 
16348	WHITEHEAD PAVILION 	ANTRIM 	COUNTY 	1/1/1964	12/31/1967	54.7551	-5.70705	BT40 3 
16433	WHITESPOTS RESR 	DOWN 	COUNTY 	1/1/1961	12/31/1976	54.604	-5.69853	BT23 4 
16430	WOBURN HOUSE 	DOWN 	COUNTY 	1/1/1963	12/31/1983	54.5941	-5.51801	BT22 2 
16360	WOODBURN NO 1 	ANTRIM 	COUNTY 	1/1/1960	12/31/1976	54.7361	-5.89915	BT39 9 
16357	WOODBURN NO 2 	ANTRIM 	COUNTY 	1/1/1960	12/31/1976	54.7394	-5.88499	BT38 8 
16362	WOODBURN NO 3 	ANTRIM 	COUNTY 	1/1/1960	12/31/1976	54.7359	-5.88673	BT38 8 
1478	WOODBURN NORTH 	ANTRIM 	COUNTY 	1886-01-01 	Current 	54.7444	-5.87706	BT38 9 
16363	WOODBURN: SOUTH 	ANTRIM 	COUNTY 	1887-01-01 	12/31/1989	54.7329	-5.87291	BT38 8 
16364	WOODBURN SOUTH NO 2 	ANTRIM 	COUNTY 	1/1/1989	5/1/2008	54.735	-5.86617	BT38 8 
1718	YARROW MOOR 	NORTHUMBERLAND 	COUNTY 	1/1/1980	11/30/1996	55.18	-2.45229	BT42 3 
